frame,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16
81,0.5607367157936096,0.36211809515953064,-0.11080054193735123,0.45877939462661743,0.36129030585289,-0.12749376893043518,0.5713381767272949,0.46974971890449524,-0.07446298748254776,0.4481145739555359,0.469176709651947,-0.09821810573339462,0.5679804086685181,0.5718313455581665,-0.21637558937072754,0.4569005072116852,0.5663966536521912,-0.20413944125175476
82,0.5603556632995605,0.3621169924736023,-0.10990290343761444,0.45857033133506775,0.36131444573402405,-0.11911358684301376,0.5713262557983398,0.4696102440357208,-0.07651446014642715,0.44760483503341675,0.46920597553253174,-0.08935529738664627,0.568022608757019,0.5717111229896545,-0.21709871292114258,0.45641452074050903,0.5669225454330444,-0.19821980595588684
83,0.5603113770484924,0.36211755871772766,-0.10906575620174408,0.4585619568824768,0.36129626631736755,-0.10592760890722275,0.5713381171226501,0.46966466307640076,-0.08100835978984833,0.4473675787448883,0.4687287211418152,-0.06799062341451645,0.567775309085846,0.5717054009437561,-0.2219647914171219,0.4558936059474945,0.5669079422950745,-0.1788046509027481
84,0.5601816773414612,0.3622981607913971,-0.10164812952280045,0.4584069848060608,0.36151015758514404,-0.09537287056446075,0.5711697340011597,0.46973949670791626,-0.08339119702577591,0.4474150538444519,0.4693337678909302,-0.05824033170938492,0.567487359046936,0.5719548463821411,-0.2362448275089264,0.45587509870529175,0.5688453316688538,-0.16831138730049133
85,0.5597556829452515,0.3627079725265503,-0.08653716742992401,0.4582841396331787,0.3617487847805023,-0.08162854611873627,0.5700153112411499,0.4697394371032715,-0.07537547498941422,0.44735249876976013,0.46933385729789734,-0.044396426528692245,0.5663429498672485,0.5719504952430725,-0.23597165942192078,0.4553787112236023,0.5688060522079468,-0.15306122601032257
86,0.5596323013305664,0.3626805245876312,-0.088346466422081,0.458252489566803,0.3617895543575287,-0.08088469505310059,0.5694551467895508,0.46785229444503784,-0.07634173333644867,0.4471583366394043,0.46925845742225647,-0.049454640597105026,0.5656598806381226,0.5718883275985718,-0.2500356435775757,0.45516595244407654,0.5687107443809509,-0.158243328332901
87,0.5595914721488953,0.3626948297023773,-0.09458275139331818,0.4582197070121765,0.36184120178222656,-0.08180250227451324,0.5694476366043091,0.4675236642360687,-0.08500616252422333,0.4470016360282898,0.46924149990081787,-0.04785274341702461,0.5648834705352783,0.5723943710327148,-0.2533993721008301,0.4551231861114502,0.5690478086471558,-0.15996447205543518
88,0.5594435930252075,0.36277177929878235,-0.09335019439458847,0.45803627371788025,0.3620445430278778,-0.08632934838533401,0.5692557692527771,0.4666176736354828,-0.08362951874732971,0.44675642251968384,0.4692564904689789,-0.05314904451370239,0.5647801160812378,0.5723646879196167,-0.25069957971572876,0.4550319314002991,0.5691007375717163,-0.16414719820022583
89,0.5595486760139465,0.3627820611000061,-0.08390440046787262,0.4582234025001526,0.3619905710220337,-0.06779687851667404,0.5693306922912598,0.466091126203537,-0.07830938696861267,0.44658827781677246,0.4688190519809723,-0.033278949558734894,0.5648080706596375,0.5722447633743286,-0.23796555399894714,0.454982191324234,0.5689199566841125,-0.142424538731575
90,0.5595512390136719,0.36290404200553894,-0.0854954868555069,0.45821768045425415,0.362217515707016,-0.07284625619649887,0.569340169429779,0.4661281406879425,-0.07974778860807419,0.44658055901527405,0.46949806809425354,-0.04075121134519577,0.5646547675132751,0.5725283026695251,-0.2416325807571411,0.4549805223941803,0.56947922706604,-0.1511630415916443
91,0.5595349073410034,0.36289435625076294,-0.08742134273052216,0.45824503898620605,0.36215439438819885,-0.07820186018943787,0.5693598389625549,0.4655998647212982,-0.0786786675453186,0.4465485215187073,0.4695754647254944,-0.04421152547001839,0.5647736191749573,0.5722905397415161,-0.23649676144123077,0.45497971773147583,0.5694656372070312,-0.15362480282783508
92,0.5595310926437378,0.36286622285842896,-0.08845426142215729,0.458355188369751,0.36190545558929443,-0.07162519544363022,0.5695189833641052,0.4648532569408417,-0.08197851479053497,0.44641295075416565,0.46849575638771057,-0.03685881942510605,0.5649858117103577,0.5712915658950806,-0.2427852898836136,0.45487746596336365,0.5692537426948547,-0.14688634872436523
93,0.5595496296882629,0.36284980177879333,-0.08561934530735016,0.4584028720855713,0.3617295026779175,-0.06815071403980255,0.5694426894187927,0.46487441658973694,-0.08221092820167542,0.4463939666748047,0.4681466221809387,-0.034064941108226776,0.5649591088294983,0.5712239146232605,-0.2429138422012329,0.4548032879829407,0.5691057443618774,-0.14518500864505768
94,0.5595278143882751,0.36286428570747375,-0.08453141897916794,0.45850247144699097,0.36174964904785156,-0.06728585064411163,0.5694480538368225,0.4648965895175934,-0.08069418370723724,0.4466550350189209,0.46832528710365295,-0.03169938176870346,0.5648736953735352,0.5712507367134094,-0.23942220211029053,0.45481666922569275,0.5691773295402527,-0.14279969036579132
95,0.5595933794975281,0.3632608950138092,-0.0833718329668045,0.4585088789463043,0.361841082572937,-0.07049407064914703,0.5694292783737183,0.46546635031700134,-0.07804382592439651,0.44676461815834045,0.4685624837875366,-0.0336952805519104,0.5647732019424438,0.5716484785079956,-0.2368730753660202,0.45486488938331604,0.5690523386001587,-0.1451760232448578
96,0.5595866441726685,0.3632591664791107,-0.08455347269773483,0.4585990011692047,0.3618320822715759,-0.06631305813789368,0.569445013999939,0.46560513973236084,-0.08064112067222595,0.4467941224575043,0.4685487747192383,-0.03116258978843689,0.5645712614059448,0.572461724281311,-0.23936136066913605,0.45477837324142456,0.5690488815307617,-0.14257124066352844
97,0.559576690196991,0.3633175492286682,-0.08492760360240936,0.45860010385513306,0.3618527352809906,-0.06860650330781937,0.5693826079368591,0.46528035402297974,-0.08114130049943924,0.4467407763004303,0.46865689754486084,-0.03258571773767471,0.5649530291557312,0.5719319581985474,-0.24064035713672638,0.45478254556655884,0.5690348148345947,-0.1452147662639618
98,0.5595982074737549,0.36332979798316956,-0.08499752730131149,0.4586685299873352,0.36185285449028015,-0.07492414861917496,0.5693994760513306,0.46532657742500305,-0.07842569053173065,0.4469276964664459,0.46865931153297424,-0.04044126346707344,0.5654830932617188,0.571930468082428,-0.23287753760814667,0.4548149108886719,0.5690270066261292,-0.15165479481220245
99,0.5596055388450623,0.3635976016521454,-0.0854560136795044,0.45868968963623047,0.36184948682785034,-0.07500581443309784,0.5693100690841675,0.4652155935764313,-0.07870839536190033,0.446842759847641,0.46868637204170227,-0.04020658880472183,0.5656368732452393,0.571833074092865,-0.23321771621704102,0.4550652503967285,0.5690332055091858,-0.14945311844348907
100,0.5598281025886536,0.36364418268203735,-0.09306443482637405,0.4587175250053406,0.3619040846824646,-0.09668412059545517,0.5699547529220581,0.4651626646518707,-0.07728753983974457,0.4468746781349182,0.46905457973480225,-0.0669516772031784,0.5686060190200806,0.5714569687843323,-0.22613850235939026,0.4550654888153076,0.5691710114479065,-0.17673340439796448
101,0.5598121881484985,0.36363399028778076,-0.0961437076330185,0.4587661325931549,0.36190488934516907,-0.10756001621484756,0.5700530409812927,0.4653605818748474,-0.06971696764230728,0.44690099358558655,0.46897345781326294,-0.0804160088300705,0.5692967176437378,0.5711212754249573,-0.20859281718730927,0.4550867974758148,0.5688171982765198,-0.19014710187911987
102,0.560458779335022,0.36365512013435364,-0.09705615788698196,0.4592387080192566,0.3618999123573303,-0.11314676702022552,0.5708556771278381,0.4667132496833801,-0.0634951964020729,0.44705456495285034,0.4689752161502838,-0.08294800668954849,0.5705351233482361,0.5706225037574768,-0.19348794221878052,0.4553660750389099,0.5688002705574036,-0.18589133024215698
103,0.5608969330787659,0.36366546154022217,-0.09749199450016022,0.45925530791282654,0.36188647150993347,-0.10978011041879654,0.5709735155105591,0.46675342321395874,-0.06421016156673431,0.4470587372779846,0.4689270257949829,-0.08079932630062103,0.5708286166191101,0.570076584815979,-0.19873958826065063,0.455449640750885,0.5687945485115051,-0.18708790838718414
104,0.561272144317627,0.36365851759910583,-0.10198432207107544,0.4593525826931,0.36201199889183044,-0.11179252713918686,0.5709770917892456,0.4667620062828064,-0.0656173899769783,0.4474501609802246,0.4693204164505005,-0.0835639238357544,0.5707327723503113,0.5695376992225647,-0.19269797205924988,0.4562748074531555,0.5683581233024597,-0.19110806286334991
105,0.5613950490951538,0.36352428793907166,-0.107671819627285,0.45944327116012573,0.36196428537368774,-0.10849776118993759,0.5707632303237915,0.46732595562934875,-0.07343026995658875,0.44752320647239685,0.4693243205547333,-0.08439306914806366,0.5698089003562927,0.5695559978485107,-0.1877063661813736,0.4566030502319336,0.5680069327354431,-0.1881265640258789
106,0.5614302158355713,0.3634520173072815,-0.10696689039468765,0.45956850051879883,0.36196425557136536,-0.11067041009664536,0.5706983804702759,0.46766141057014465,-0.07102388143539429,0.44764265418052673,0.4693813920021057,-0.08313976228237152,0.569664716720581,0.5693549513816833,-0.17158451676368713,0.4567928910255432,0.567996084690094,-0.18584215641021729
107,0.5616470575332642,0.3634777069091797,-0.09451315551996231,0.45959243178367615,0.3619665801525116,-0.09206940233707428,0.5702941417694092,0.46793273091316223,-0.06683525443077087,0.4481865465641022,0.46940574049949646,-0.06545309722423553,0.569017767906189,0.5692614912986755,-0.17368604242801666,0.4570073187351227,0.5674734115600586,-0.15783166885375977
108,0.5616804361343384,0.3634478747844696,-0.09094811975955963,0.45958948135375977,0.36203545331954956,-0.09863073378801346,0.5699402093887329,0.4680795967578888,-0.06270571053028107,0.44821658730506897,0.4698267877101898,-0.07826873660087585,0.5669077038764954,0.5692617893218994,-0.17299684882164001,0.4571394920349121,0.5674679279327393,-0.16903850436210632
109,0.561966061592102,0.36368057131767273,-0.0916585922241211,0.4596019685268402,0.36210259795188904,-0.08794508874416351,0.5699433088302612,0.4685722589492798,-0.06355434656143188,0.4481433928012848,0.4689730703830719,-0.059697289019823074,0.5655597448348999,0.5692020058631897,-0.1686135083436966,0.4571494162082672,0.5663852691650391,-0.15292425453662872
110,0.5619809031486511,0.3638901710510254,-0.08267645537853241,0.4595765471458435,0.3622407615184784,-0.0795472040772438,0.5699411034584045,0.4699142575263977,-0.06014841049909592,0.4481111466884613,0.46901270747184753,-0.05979430675506592,0.5645533204078674,0.5692591071128845,-0.1607009768486023,0.4572905898094177,0.5664469599723816,-0.15561595559120178
111,0.5620192885398865,0.36393168568611145,-0.09679204225540161,0.4596162438392639,0.3620459735393524,-0.08027508854866028,0.5699645280838013,0.4698949158191681,-0.07213195413351059,0.44808611273765564,0.4690512716770172,-0.061094414442777634,0.5641481876373291,0.5688725113868713,-0.16106069087982178,0.45744529366493225,0.5665794014930725,-0.15848231315612793
112,0.5617207288742065,0.3637676239013672,-0.13266149163246155,0.46045809984207153,0.36202988028526306,-0.009304547682404518,0.5699676275253296,0.47035032510757446,-0.14762543141841888,0.4484792649745941,0.4690910577774048,0.0369504913687706,0.5638986825942993,0.571355402469635,-0.2527768313884735,0.4566267132759094,0.5665892958641052,-0.0669022649526596
113,0.5616275072097778,0.36376556754112244,-0.15348944067955017,0.46110257506370544,0.36201608180999756,-0.004104756750166416,0.5700857639312744,0.4719852805137634,-0.16716720163822174,0.4492942690849304,0.4690870940685272,0.0598166398704052,0.5634534955024719,0.5746124386787415,-0.26760897040367126,0.45643553137779236,0.5667038559913635,-0.029146721586585045
114,0.5614897012710571,0.36368855834007263,-0.16100478172302246,0.4616630971431732,0.36235734820365906,-0.008979292586445808,0.5700955986976624,0.4725715219974518,-0.1723417192697525,0.4498910903930664,0.4697900712490082,0.06844766438007355,0.5629518032073975,0.5756300091743469,-0.2849872410297394,0.4563451409339905,0.5669924020767212,-0.012405739165842533
115,0.5614891052246094,0.3637365400791168,-0.16181084513664246,0.461747407913208,0.3624204397201538,-0.01475590467453003,0.5700322985649109,0.47397366166114807,-0.17463354766368866,0.4499981999397278,0.47030898928642273,0.05472042039036751,0.5626198053359985,0.5773183703422546,-0.2883814573287964,0.45601171255111694,0.5669996738433838,-0.03204432874917984
116,0.5614674687385559,0.3636876046657562,-0.15332092344760895,0.46196073293685913,0.3624242842197418,-0.0035486393608152866,0.5700403451919556,0.4740926921367645,-0.16464674472808838,0.44999080896377563,0.4701659083366394,0.07121939957141876,0.5622004270553589,0.57846999168396,-0.2762298583984375,0.4552326202392578,0.5669906139373779,-0.007471406366676092
117,0.5614392161369324,0.36369091272354126,-0.15058182179927826,0.46206527948379517,0.36241790652275085,0.007050908170640469,0.5697561502456665,0.4758293330669403,-0.17234259843826294,0.45000043511390686,0.4701094329357147,0.08276920020580292,0.5615031123161316,0.578737199306488,-0.28788530826568604,0.4549511969089508,0.5668514370918274,0.006140860728919506
118,0.5613508224487305,0.36368200182914734,-0.14728617668151855,0.4620588719844818,0.3624418377876282,0.0031894382555037737,0.569523274898529,0.47568193078041077,-0.17103734612464905,0.4499678611755371,0.470127671957016,0.07655031234025955,0.560829758644104,0.5790637731552124,-0.29733580350875854,0.4543994069099426,0.5668548345565796,-0.0025244788266718388
119,0.561310887336731,0.3637353777885437,-0.15208646655082703,0.46203914284706116,0.36249127984046936,-0.004891247488558292,0.5690885782241821,0.47593775391578674,-0.16900090873241425,0.4499594271183014,0.47016480565071106,0.07095459848642349,0.5600348711013794,0.5792865753173828,-0.2891961932182312,0.4543958604335785,0.5666686296463013,-0.008464002050459385
120,0.5612735748291016,0.36376985907554626,-0.15387557446956635,0.46201643347740173,0.3625316917896271,-0.007204793393611908,0.5687601566314697,0.4760420024394989,-0.16957461833953857,0.4499501585960388,0.4702157974243164,0.07025599479675293,0.5595444440841675,0.5794375538825989,-0.28942131996154785,0.4543945789337158,0.5665765404701233,-0.008798382245004177
121,0.5611414313316345,0.36375391483306885,-0.14801368117332458,0.46161121129989624,0.36254560947418213,-0.004394573159515858,0.5684305429458618,0.47537654638290405,-0.16352149844169617,0.44990473985671997,0.4701070487499237,0.06907686591148376,0.5594609975814819,0.5793141722679138,-0.2830398678779602,0.45431390404701233,0.5663904547691345,-0.007971416227519512
122,0.5607370734214783,0.36374330520629883,-0.14735127985477448,0.46124735474586487,0.36257123947143555,-0.007926232181489468,0.5680637359619141,0.47521641850471497,-0.16080613434314728,0.4497055411338806,0.47023504972457886,0.06719972938299179,0.5594671964645386,0.5791996121406555,-0.28055673837661743,0.45420512557029724,0.5664688944816589,-0.023714704439044
123,0.5602977275848389,0.3640289604663849,-0.09946122020483017,0.4605090022087097,0.36257404088974,0.0010111655574291945,0.5673757791519165,0.4750917851924896,-0.12723353505134583,0.44823336601257324,0.4702190160751343,0.06140841916203499,0.5595110058784485,0.5788201689720154,-0.2710728347301483,0.4539960026741028,0.5668712854385376,-0.033763837069272995
124,0.5599150061607361,0.36408594250679016,-0.10095014423131943,0.4596606194972992,0.3626268804073334,-0.011360924690961838,0.5668793320655823,0.4743984639644623,-0.12391622364521027,0.44718629121780396,0.46979954838752747,0.04010885953903198,0.5595448613166809,0.5772753357887268,-0.2750265896320343,0.4539005756378174,0.5668848752975464,-0.06783388555049896
125,0.5594128370285034,0.364233136177063,-0.0877704843878746,0.4590151309967041,0.3629966676235199,-0.026133069768548012,0.5665931701660156,0.4741978347301483,-0.09973227232694626,0.44623851776123047,0.4697972536087036,0.011190577410161495,0.5595608949661255,0.5769224166870117,-0.24995751678943634,0.4537770748138428,0.567070722579956,-0.10012675821781158
126,0.5577945709228516,0.3639183044433594,-0.0632714331150055,0.45773863792419434,0.3629971146583557,-0.06452842801809311,0.5657907724380493,0.4704541563987732,-0.06087428331375122,0.4453760087490082,0.4700948894023895,-0.04171475023031235,0.5602322220802307,0.573655366897583,-0.2272781878709793,0.4533902108669281,0.5678011775016785,-0.15315835177898407
127,0.5572122931480408,0.3637649118900299,-0.06847867369651794,0.4573128819465637,0.36295410990715027,-0.06050308421254158,0.5658240914344788,0.4682977795600891,-0.06924848258495331,0.4450453221797943,0.4702634811401367,-0.032793596386909485,0.5615957975387573,0.571383535861969,-0.2320365160703659,0.45328307151794434,0.5687124729156494,-0.14465878903865814
128,0.556564211845398,0.36371341347694397,-0.06845984607934952,0.45643600821495056,0.362869530916214,-0.062474168837070465,0.5656737089157104,0.4672766923904419,-0.06284625828266144,0.4442576766014099,0.46998247504234314,-0.03302018716931343,0.5619855523109436,0.5707732439041138,-0.22415463626384735,0.45309919118881226,0.5687932372093201,-0.14642897248268127
129,0.5557674765586853,0.36371633410453796,-0.0718945637345314,0.4557163119316101,0.3628663718700409,-0.06798730790615082,0.5655554533004761,0.4670983552932739,-0.06645422428846359,0.4434061646461487,0.4699826240539551,-0.04104214906692505,0.5623005032539368,0.5704678297042847,-0.22745540738105774,0.45259007811546326,0.5690227150917053,-0.15432389080524445
130,0.5557623505592346,0.36388179659843445,-0.07171492278575897,0.45542803406715393,0.36302489042282104,-0.054910797625780106,0.5657313466072083,0.4670080244541168,-0.07628470659255981,0.4426538348197937,0.4699847400188446,-0.03881794214248657,0.5626218914985657,0.569627583026886,-0.23330199718475342,0.45124977827072144,0.5688894391059875,-0.13889317214488983
131,0.555652916431427,0.3640502691268921,-0.0774335116147995,0.45528072118759155,0.3630271852016449,-0.036409441381692886,0.5661485195159912,0.46684926748275757,-0.08159829676151276,0.4419174790382385,0.469251811504364,-0.0007921237265691161,0.5633872747421265,0.5693374872207642,-0.23604325950145721,0.45084062218666077,0.5687734484672546,-0.10948135703802109
132,0.5556907057762146,0.3640822470188141,-0.09773175418376923,0.45541515946388245,0.3630084991455078,-0.006278049200773239,0.5678675174713135,0.4643918573856354,-0.11866800487041473,0.44039493799209595,0.46762925386428833,0.051985930651426315,0.5644906759262085,0.5624241232872009,-0.2554308772087097,0.44747787714004517,0.5630638003349304,-0.04126318544149399
133,0.5557280778884888,0.363949179649353,-0.10094394534826279,0.4558635652065277,0.3630032241344452,-0.003906345460563898,0.5704508423805237,0.462677001953125,-0.11440473794937134,0.43939727544784546,0.4667223393917084,0.06077045202255249,0.5663357973098755,0.5554001927375793,-0.252453476190567,0.44518446922302246,0.5614575743675232,-0.027744775637984276
134,0.5557378530502319,0.36390048265457153,-0.0993802547454834,0.4567900598049164,0.3628881275653839,0.015700723975896835,0.5717093348503113,0.46094509959220886,-0.12390724569559097,0.4394626021385193,0.46418312191963196,0.07679008692502975,0.5671508312225342,0.5516645312309265,-0.268599271774292,0.4440005421638489,0.5580461621284485,-0.00942556094378233
135,0.5561736822128296,0.3633890151977539,-0.12547670304775238,0.4589973986148834,0.3629622757434845,0.016692738980054855,0.5759756565093994,0.46060362458229065,-0.16091692447662354,0.4396129250526428,0.4634481370449066,0.08994676172733307,0.567018985748291,0.5463224053382874,-0.3005291819572449,0.44307589530944824,0.5540745258331299,0.004167921841144562
136,0.556559145450592,0.36300885677337646,-0.12064769119024277,0.4600200057029724,0.3630683720111847,0.02696189656853676,0.5790327787399292,0.4609026610851288,-0.15286868810653687,0.4397541582584381,0.4626604914665222,0.10381295531988144,0.5669419765472412,0.5429359674453735,-0.29118141531944275,0.4418986439704895,0.5508569478988647,0.017656218260526657
137,0.5570387244224548,0.36274248361587524,-0.12077365070581436,0.4612172544002533,0.36310654878616333,0.032652582973241806,0.5802027583122253,0.4609616994857788,-0.1584358960390091,0.4398292899131775,0.4614757299423218,0.11480601876974106,0.5668480396270752,0.5373915433883667,-0.30357587337493896,0.44147688150405884,0.5475407242774963,0.027427906170487404
138,0.557837724685669,0.36265984177589417,-0.13583073019981384,0.46163854002952576,0.36310940980911255,0.0285574309527874,0.5803819894790649,0.46105191111564636,-0.17363451421260834,0.441544771194458,0.461054265499115,0.11536981910467148,0.5647182464599609,0.5342915058135986,-0.31325796246528625,0.4390508234500885,0.5425269603729248,0.020470697432756424
139,0.5582813024520874,0.36264193058013916,-0.14585243165493011,0.4620641767978668,0.36311012506484985,0.027327129617333412,0.5824726819992065,0.46464359760284424,-0.1780291050672531,0.4426708221435547,0.45995473861694336,0.12147121131420135,0.5607810616493225,0.5359863638877869,-0.3168632984161377,0.4395398497581482,0.5381978750228882,0.023796161636710167
140,0.5584608912467957,0.3626304268836975,-0.1424606442451477,0.46244749426841736,0.36306631565093994,0.021638259291648865,0.5821062326431274,0.46602827310562134,-0.16832375526428223,0.4422153830528259,0.45947733521461487,0.10756443440914154,0.5548886656761169,0.5375267863273621,-0.30430230498313904,0.44264960289001465,0.5395392179489136,-0.00654263561591506
141,0.5401121377944946,0.3621259927749634,-0.09878170490264893,0.4399951100349426,0.36431846022605896,-0.05818798020482063,0.5608084797859192,0.4596375524997711,-0.0949956476688385,0.42680954933166504,0.46132659912109375,-0.013994360342621803,0.543758749961853,0.5290924310684204,-0.26238274574279785,0.4388316571712494,0.5408522486686707,-0.13498279452323914
142,0.5346222519874573,0.361789733171463,-0.08471734821796417,0.43336015939712524,0.36510077118873596,-0.053024280816316605,0.5543569922447205,0.4589575231075287,-0.09603872150182724,0.42512694001197815,0.4636455774307251,-0.010185301303863525,0.5390536785125732,0.5309931039810181,-0.26373761892318726,0.43809786438941956,0.5455499291419983,-0.13004261255264282
143,0.5320277214050293,0.36146408319473267,-0.08266054093837738,0.4314456582069397,0.3654279112815857,-0.04657610505819321,0.5523636937141418,0.45918840169906616,-0.09856310486793518,0.4207157492637634,0.46448272466659546,-0.009813137352466583,0.5379152297973633,0.5306991338729858,-0.2696787714958191,0.43636927008628845,0.5494789481163025,-0.13076826930046082
144,0.5283963680267334,0.3609451353549957,-0.08361310511827469,0.4274577498435974,0.36690187454223633,-0.07868336141109467,0.5435752272605896,0.459296315908432,-0.10310397297143936,0.41980141401290894,0.47225528955459595,-0.051265038549900055,0.5368184447288513,0.5498063564300537,-0.2854103744029999,0.4363354742527008,0.5687331557273865,-0.15622858703136444
145,0.52735435962677,0.36087045073509216,-0.10271561145782471,0.4263996481895447,0.3685166537761688,-0.09019473195075989,0.5387923121452332,0.46292898058891296,-0.09787312150001526,0.4211331009864807,0.47635647654533386,-0.05112357810139656,0.5386096835136414,0.5659474730491638,-0.236613467335701,0.4348774552345276,0.5785138010978699,-0.15436936914920807
146,0.5263471603393555,0.36055096983909607,-0.0955682322382927,0.42718133330345154,0.36860769987106323,-0.07306447625160217,0.536455512046814,0.4633483588695526,-0.09101611375808716,0.42151984572410583,0.4767254889011383,-0.03651394695043564,0.5384458899497986,0.5679324269294739,-0.23653686046600342,0.4344395697116852,0.5784996151924133,-0.13832199573516846
147,0.5286133885383606,0.3606415092945099,-0.09901224076747894,0.429257869720459,0.36887505650520325,-0.1014384776353836,0.54021155834198,0.4640723168849945,-0.09428004920482635,0.42076292634010315,0.4765402376651764,-0.07122133672237396,0.5397282838821411,0.5678134560585022,-0.23952274024486542,0.4330049455165863,0.5782299637794495,-0.17249563336372375
148,0.5318909883499146,0.361040323972702,-0.09354136139154434,0.43093904852867126,0.36940911412239075,-0.08637204766273499,0.541818380355835,0.465704083442688,-0.09064488112926483,0.42160335183143616,0.47675809264183044,-0.05531573295593262,0.5434495210647583,0.5693213939666748,-0.24033959209918976,0.4330270290374756,0.5790432095527649,-0.15508154034614563
149,0.5460560917854309,0.36110174655914307,-0.08999288827180862,0.444873183965683,0.3694455921649933,-0.07953529059886932,0.5531460642814636,0.468075156211853,-0.08480070531368256,0.4321860671043396,0.4763016700744629,-0.04602232947945595,0.5506893396377563,0.5704193115234375,-0.22708125412464142,0.4378456175327301,0.5783149600028992,-0.14182254672050476
150,0.5588620901107788,0.36114367842674255,-0.116493359208107,0.4587487280368805,0.3691687285900116,-0.08635803312063217,0.5677214860916138,0.46971842646598816,-0.09794417768716812,0.44852668046951294,0.47589805722236633,-0.04185687378048897,0.5551648736000061,0.5728428363800049,-0.23681721091270447,0.45308995246887207,0.5769191980361938,-0.1441059410572052
151,0.565773069858551,0.36225900053977966,-0.11449619382619858,0.4654586911201477,0.3686433434486389,-0.08105301856994629,0.574548602104187,0.4708384871482849,-0.11269371211528778,0.45245856046676636,0.47519734501838684,-0.03970174863934517,0.559568464756012,0.5724114179611206,-0.261047899723053,0.45822232961654663,0.5760833621025085,-0.14121825993061066
152,0.5692136883735657,0.363869309425354,-0.13566482067108154,0.46874570846557617,0.3685697317123413,-0.09429258108139038,0.5777069330215454,0.4719235599040985,-0.14213351905345917,0.4556075930595398,0.4754483103752136,-0.05246948450803757,0.5638089179992676,0.573341429233551,-0.2980577349662781,0.4632453918457031,0.5762220025062561,-0.1583860218524933
153,0.5771657824516296,0.36604180932044983,-0.13855460286140442,0.47663941979408264,0.3682269752025604,-0.10252928733825684,0.5834454298019409,0.4743283987045288,-0.13347502052783966,0.4646756052970886,0.4730952978134155,-0.051286496222019196,0.5700696706771851,0.5782687067985535,-0.28372055292129517,0.47575587034225464,0.5716245770454407,-0.15836559236049652
154,0.5780090689659119,0.3666258454322815,-0.13593026995658875,0.4797760546207428,0.36682048439979553,-0.11537697166204453,0.5853910446166992,0.47449371218681335,-0.13295511901378632,0.46788638830184937,0.4698651432991028,-0.0728529542684555,0.5756964087486267,0.5788396000862122,-0.268917441368103,0.47959810495376587,0.567054808139801,-0.18364493548870087
155,0.5790157914161682,0.36784178018569946,-0.10579856485128403,0.4800890386104584,0.3655257225036621,-0.11173772811889648,0.5870143175125122,0.4759087562561035,-0.07774831354618073,0.4678616523742676,0.4691028594970703,-0.08171479403972626,0.5809961557388306,0.5779606699943542,-0.22199594974517822,0.4793480336666107,0.5667886137962341,-0.1918472945690155
156,0.5765045881271362,0.3696090579032898,-0.08114665001630783,0.4773942828178406,0.3635660707950592,-0.10859023034572601,0.5850745439529419,0.47699031233787537,-0.04675421491265297,0.46397680044174194,0.46842071413993835,-0.08387744426727295,0.5831860899925232,0.579085648059845,-0.19229625165462494,0.4744938313961029,0.5642409920692444,-0.1941889077425003
157,0.5747007131576538,0.37017497420310974,-0.08146078884601593,0.4750056862831116,0.36260363459587097,-0.11140023171901703,0.5838035345077515,0.4769647717475891,-0.052831023931503296,0.46156543493270874,0.4680388569831848,-0.0855133906006813,0.5826013684272766,0.5787659287452698,-0.20599214732646942,0.4718555808067322,0.5634394884109497,-0.1906706839799881
158,0.5687852501869202,0.37021782994270325,-0.08487660437822342,0.46902912855148315,0.36207354068756104,-0.08130944520235062,0.5774169564247131,0.4768884479999542,-0.0552767813205719,0.4556606709957123,0.4665079414844513,-0.04678526520729065,0.5782960653305054,0.5803147554397583,-0.1854436844587326,0.46062541007995605,0.5586868524551392,-0.15851394832134247
159,0.5658968091011047,0.3709125518798828,-0.08999839425086975,0.46502789855003357,0.36189183592796326,-0.0741291493177414,0.5745013952255249,0.4795317053794861,-0.06193145364522934,0.4496048092842102,0.4660860598087311,-0.036646053194999695,0.5746692419052124,0.5824078321456909,-0.1859600692987442,0.4553299844264984,0.5567898154258728,-0.14961940050125122
160,0.5635867714881897,0.3708351254463196,-0.09351612627506256,0.46235737204551697,0.3617601990699768,-0.06886260211467743,0.5716790556907654,0.4791739583015442,-0.06271559745073318,0.4460563063621521,0.46470531821250916,-0.028682891279459,0.5698561668395996,0.5817113518714905,-0.2012062817811966,0.45273923873901367,0.5556399822235107,-0.14257720112800598
161,0.5576501488685608,0.3708135485649109,-0.1276252418756485,0.45777273178100586,0.3617916703224182,-0.0667872205376625,0.5638525485992432,0.4782086908817291,-0.09526000916957855,0.4410627484321594,0.46321266889572144,-0.0055121732875704765,0.5593151450157166,0.5813906788825989,-0.20424875617027283,0.44583073258399963,0.5548388957977295,-0.10254688560962677
162,0.5547823309898376,0.3707384169101715,-0.12637580931186676,0.4557301998138428,0.3618249297142029,-0.048931002616882324,0.559763491153717,0.4759365916252136,-0.1206725686788559,0.43999403715133667,0.4631027579307556,0.0012698514619842172,0.5539302825927734,0.581105649471283,-0.24027188122272491,0.44512492418289185,0.5542166233062744,-0.10971437394618988
